sym,dir,entry_time,exit_time,entry,exit,shares,gross,costs,net,bars,rvol,r_mult,reason
AMD,long,2026-02-17 09:35:00-05:00,2026-02-17 09:41:00-05:00,205.0,203.43839692307694,22,-34.35526769230739,3.851362816481231,-38.20663050878863,7,0.6685783666125192,-0.999999999999991,stop_loss
MRNA,long,2026-02-17 09:42:00-05:00,2026-02-17 09:42:00-05:00,44.15,43.7,103,-46.34999999999956,4.40574569,-50.755745689999564,1,0.8731621401918765,-1.383642741079039,stop_loss
SOFI,long,2026-02-17 09:37:00-05:00,2026-02-17 09:43:00-05:00,19.6,19.456607692307692,233,-33.410407692308084,9.650341270666154,-43.06074896297424,7,0.6893170527932104,-1.0000000000000115,stop_loss
META,long,2026-02-17 09:35:00-05:00,2026-02-17 09:43:00-05:00,639.99,637.3359461538462,7,-18.578376923076803,3.827404278352308,-22.40578120142911,9,0.7820527603268065,-0.9999999999999933,stop_loss
MSFT,long,2026-02-17 09:35:00-05:00,2026-02-17 09:43:00-05:00,399.5799,398.03158461538465,11,-17.031469230769005,3.757052124303077,-20.78852135507208,9,0.6327675220232428,-0.9999999999999863,stop_loss
GS,long,2026-02-17 09:37:00-05:00,2026-02-17 09:43:00-05:00,919.0,915.3566261538462,4,-14.573495384615399,3.1402790586744618,-17.71377444328986,7,0.6265465857429945,-1.0000000000000007,stop_loss
WFC,long,2026-02-17 09:40:00-05:00,2026-02-17 09:43:00-05:00,88.55,88.23880846153845,51,-15.870768461538688,3.8740748652521537,-19.744843326790843,4,0.5608477634968523,-1.0000000000000147,stop_loss
NVDA,long,2026-02-17 09:35:00-05:00,2026-02-17 09:44:00-05:00,182.52,181.76742307692308,25,-18.814423076923248,3.904353989807693,-22.71877706673094,10,0.9002147329365011,-1.0000000000000087,stop_loss
GOOG,long,2026-02-17 09:35:00-05:00,2026-02-17 09:44:00-05:00,302.85,301.6959230769231,15,-17.311153846153502,3.884351188384616,-21.195505034538115,10,1.1469034874097186,-0.9999999999999795,stop_loss
INTC,long,2026-02-17 09:35:00-05:00,2026-02-17 09:44:00-05:00,46.34,46.03546230769231,98,-29.844693846153632,4.204203709511077,-34.04889755566471,10,0.6311337769135489,-0.9999999999999927,stop_loss
PLTR,long,2026-02-17 09:35:00-05:00,2026-02-17 09:45:00-05:00,130.26,129.26317307692307,35,-34.88894230769233,3.897460470480769,-38.7864027781731,11,0.7772636266555719,-1.000000000000001,stop_loss
UBER,short,2026-02-17 09:45:00-05:00,2026-02-17 09:46:00-05:00,70.0,70.28954307692308,64,-18.530756923077206,3.8622634578116926,-22.3930203808889,2,0.9293223154252386,-1.0000000000000155,stop_loss
ENPH,long,2026-02-17 09:48:00-05:00,2026-02-17 09:50:00-05:00,43.9384,43.499019230769235,103,-45.256219230768906,4.404564306225384,-49.66078353699429,3,0.17993862143477368,-0.9999999999999929,stop_loss
BA,long,2026-02-17 09:50:00-05:00,2026-02-17 09:50:00-05:00,244.91,244.14375692307692,18,-13.792375384615355,3.771885549810462,-17.564260934425818,1,0.606285777003342,-0.9999999999999982,stop_loss
MU,long,2026-02-17 09:35:00-05:00,2026-02-17 09:53:00-05:00,402.82,399.7111815384615,11,-34.19700307692324,3.780203234083692,-37.97720631100693,19,0.5894355252317443,-1.0000000000000044,stop_loss
FSLR,short,2026-02-17 10:09:00-05:00,2026-02-17 10:17:00-05:00,222.11,223.46799000000001,20,-27.15980000000002,3.8190052824400005,-30.978805282440018,9,0.673083814638823,-1.0000000000000007,stop_loss
SMCI,short,2026-02-17 09:55:00-05:00,2026-02-17 11:01:00-05:00,30.01,30.241963076923078,151,-35.026424615384514,6.343057690604308,-41.36948230598882,67,0.45382351470561333,-0.9999999999999971,stop_loss
TSLA,short,2026-02-17 09:50:00-05:00,2026-02-17 11:22:00-05:00,407.41,409.20322230769233,11,-19.72544538461534,3.8464705015355394,-23.57191588615088,93,0.8922497778166295,-0.9999999999999971,stop_loss
AFRM,long,2026-02-17 11:24:00-05:00,2026-02-17 11:24:00-05:00,51.0565,50.57,88,-42.811999999999955,3.8550878696,-46.66708786959995,1,0.8693340207436162,-1.1461954177555613,stop_loss
PYPL,long,2026-02-17 11:19:00-05:00,2026-02-17 12:12:00-05:00,41.39,41.16509307692308,109,-24.51485461538453,4.646346443041693,-29.161201058426222,54,0.6223391341247405,-0.9999999999999968,stop_loss
HOOD,long,2026-02-17 13:43:00-05:00,2026-02-17 14:54:00-05:00,76.52,75.78834461538462,59,-43.16766769230739,3.8638810797612306,-47.03154877206862,72,0.8026869783537943,-0.9999999999999937,stop_loss
COIN,long,2026-02-17 10:47:00-05:00,2026-02-17 15:19:00-05:00,166.5899,165.15413076923076,27,-38.76576923076945,3.8408066018030773,-42.606575832572524,273,0.9842832615939959,-1.0000000000000058,stop_loss
LYFT,long,2026-02-17 13:56:00-05:00,2026-02-17 15:54:00-05:00,13.38,13.287462307692309,338,-31.277739999999948,13.882794142828,-45.16053414282795,119,0.791899330132031,-0.9999999999999988,stop_loss
XOM,short,2026-02-17 09:35:00-05:00,2026-02-17 15:55:00-05:00,147.81,146.145,30,49.94999999999976,3.7825784700000007,46.167421529999764,381,1.095466850960949,3.9987068169222035,eod_win
OXY,short,2026-02-17 09:35:00-05:00,2026-02-17 15:55:00-05:00,46.16,45.935,99,22.274999999999437,4.246331859,18.02866814099944,381,0.7885975693979824,1.421248268992458,eod_win
PFE,short,2026-02-17 10:11:00-05:00,2026-02-17 15:55:00-05:00,27.58,27.405,164,28.699999999999534,6.8651356119999996,21.834864387999534,345,1.0184789447733364,2.528733076940134,eod_win
MARA,short,2026-02-18 09:35:00-05:00,2026-02-18 09:35:00-05:00,7.34,7.423214615384615,617,-51.343417692307554,25.138071515011845,-76.4814892073194,1,0.5688409573956247,-0.9999999999999971,stop_loss
RIOT,long,2026-02-18 09:35:00-05:00,2026-02-18 09:35:00-05:00,15.5,15.32,292,-52.55999999999992,12.027128432000001,-64.58712843199991,1,1.9105764216763845,-1.210866752910736,stop_loss
UBER,long,2026-02-18 09:35:00-05:00,2026-02-18 09:35:00-05:00,71.52,71.22388,63,-18.655560000000122,3.8680634074320004,-22.523623407432122,1,0.5545226341824244,-1.0000000000000067,stop_loss
RIVN,long,2026-02-18 09:35:00-05:00,2026-02-18 09:35:00-05:00,16.78,16.665286153846154,269,-30.858024615384977,11.099418538915693,-41.95744315430067,1,0.8039665100554124,-1.0000000000000115,stop_loss
GS,long,2026-02-18 09:35:00-05:00,2026-02-18 09:35:00-05:00,935.8,930.81,4,-19.960000000000036,3.195471032,-23.155471032000033,1,0.5292652902061632,-1.3655447812170778,stop_loss
WFC,long,2026-02-18 09:35:00-05:00,2026-02-18 09:35:00-05:00,88.775,88.38,50,-19.75000000000051,3.8059454500000003,-23.55594545000051,1,0.6483934489107214,-1.2887471169459916,stop_loss
SLB,long,2026-02-18 09:35:00-05:00,2026-02-18 09:35:00-05:00,51.0062,50.84077692307692,88,-14.557230769230728,3.863388032036923,-18.42061880126765,1,0.7747718225866291,-0.999999999999997,stop_loss
TGT,long,2026-02-18 09:35:00-05:00,2026-02-18 09:35:00-05:00,116.0,115.62257769230769,38,-14.342047692307915,3.777965271997231,-18.120012964305143,1,0.6267039936907651,-1.000000000000016,stop_loss
MRNA,short,2026-02-18 09:36:00-05:00,2026-02-18 09:36:00-05:00,45.7801,46.16,98,-37.230199999999925,4.20301760844,-41.433217608439925,1,1.9907134576618093,-1.135738021593899,stop_loss
FSLR,short,2026-02-18 09:35:00-05:00,2026-02-18 09:36:00-05:00,224.37,225.57037461538462,20,-24.00749230769236,3.856329845209231,-27.86382215290159,2,0.26491789585282693,-1.000000000000002,stop_loss
COIN,long,2026-02-18 09:37:00-05:00,2026-02-18 09:37:00-05:00,168.69,167.28876923076922,26,-36.432000000000244,3.7456566544000003,-40.177656654400245,1,0.5170011728550378,-1.0000000000000069,stop_loss
SOFI,short,2026-02-18 09:35:00-05:00,2026-02-18 09:37:00-05:00,19.275,19.4162,234,-33.04080000000031,9.68938199424,-42.730181994240304,3,0.5202451317156501,-1.0000000000000093,stop_loss
ROKU,short,2026-02-18 09:35:00-05:00,2026-02-18 09:37:00-05:00,88.58,89.17376384615385,51,-30.281956153846266,3.8951280688426158,-34.17708422268888,3,0.29178646408874903,-1.0000000000000042,stop_loss
PYPL,short,2026-02-18 09:35:00-05:00,2026-02-18 09:37:00-05:00,40.68,40.901291538461535,111,-24.563360769230464,4.728595549429384,-29.29195631865985,3,0.45147774208185465,-0.9999999999999881,stop_loss
CRM,short,2026-02-18 09:35:00-05:00,2026-02-18 09:37:00-05:00,182.13,183.08357153846154,24,-22.885716923077098,3.7576887816996924,-26.64340570477679,3,0.4670303742800766,-1.000000000000008,stop_loss
MSTR,short,2026-02-18 09:35:00-05:00,2026-02-18 09:38:00-05:00,126.21,127.51968769230768,35,-45.83906923076917,3.8107146138169234,-49.649783844586096,4,0.43183888707248214,-0.9999999999999984,stop_loss
HOOD,short,2026-02-18 09:35:00-05:00,2026-02-18 09:38:00-05:00,74.17,74.89846307692308,60,-43.70778461538464,3.8462093102584616,-47.5539939256431,4,0.4300682343631522,-1.000000000000001,stop_loss
NVDA,short,2026-02-18 09:38:00-05:00,2026-02-18 09:38:00-05:00,187.38,188.11703846153847,24,-17.688923076923402,3.8632711932923076,-21.55219427021571,1,1.1220781839160752,-1.0000000000000178,stop_loss
AAPL,short,2026-02-18 09:37:00-05:00,2026-02-18 09:38:00-05:00,262.72,263.4805761538462,17,-12.929794615384708,3.8324903101364622,-16.76228492552117,2,0.7175086517395974,-1.000000000000007,stop_loss
INTC,short,2026-02-18 09:36:00-05:00,2026-02-18 09:38:00-05:00,44.99,45.29530692307692,100,-30.530692307691965,4.284193153246154,-34.81488546093812,3,0.9583647487087424,-0.9999999999999886,stop_loss
NFLX,short,2026-02-18 09:35:00-05:00,2026-02-18 09:40:00-05:00,76.39,76.64657692307692,59,-15.138038461538315,3.8822618088538468,-19.02030027039216,6,0.53984285297589,-0.99999999999999,stop_loss
SMCI,short,2026-02-18 09:35:00-05:00,2026-02-18 09:41:00-05:00,29.64,29.86423230769231,152,-34.08331076923079,6.381905084039385,-40.46521585327017,7,0.5967180755021311,-1.0000000000000007,stop_loss
TSLA,short,2026-02-18 09:40:00-05:00,2026-02-18 09:41:00-05:00,409.73,411.3825307692308,10,-16.525307692307933,3.51603940663077,-20.041347098938704,2,0.6346837740589886,-1.000000000000014,stop_loss
JPM,long,2026-02-18 09:41:00-05:00,2026-02-18 09:41:00-05:00,310.8,309.84,14,-13.44000000000051,3.721785088,-17.16178508800051,1,0.8054083893094206,-1.055615187663552,stop_loss
WMT,short,2026-02-18 09:39:00-05:00,2026-02-18 09:41:00-05:00,127.2,127.58923,35,-13.623049999999921,3.8265791407900003,-17.449629140789924,3,1.132876017648863,-0.9999999999999943,stop_loss
QCOM,short,2026-02-18 09:44:00-05:00,2026-02-18 09:44:00-05:00,142.63,144.0,31,-42.47000000000014,3.8115217340000003,-46.281521734000144,1,0.36888188816174716,-2.6273319230417576,stop_loss
AMD,short,2026-02-18 09:35:00-05:00,2026-02-18 09:52:00-05:00,196.99,198.4637576923077,22,-32.42266923076909,3.7291565858969236,-36.15182581666601,18,0.6892598021355862,-0.9999999999999957,stop_loss
PFE,short,2026-02-18 09:47:00-05:00,2026-02-18 09:55:00-05:00,27.215,27.283473846153846,164,-11.229710769230834,6.862917441959385,-18.09262821119022,9,0.6740580253040238,-1.0000000000000049,stop_loss
XOM,long,2026-02-18 10:01:00-05:00,2026-02-18 10:03:00-05:00,149.0765,148.6598846153846,30,-12.498461538461925,3.831108760153846,-16.32957029861577,3,1.0086630993175647,-1.0000000000000304,stop_loss
ENPH,short,2026-02-18 09:37:00-05:00,2026-02-18 12:54:00-05:00,46.34,46.77034846153847,97,-41.74380076923108,4.163285365661385,-45.90708613489246,197,0.36072949670310167,-1.0000000000000073,stop_loss
GOOG,long,2026-02-18 13:01:00-05:00,2026-02-18 13:33:00-05:00,305.53,304.4654615384615,14,-14.90353846153846,3.658032818246154,-18.561571279784612,33,0.5158692077433609,-0.9999999999999991,stop_loss
C,long,2026-02-18 09:36:00-05:00,2026-02-18 13:52:00-05:00,116.09,115.65018,38,-16.713159999999903,3.7798770621520004,-20.493037062151902,257,1.1861424418621085,-0.9999999999999934,stop_loss
AMZN,long,2026-02-18 09:35:00-05:00,2026-02-18 15:55:00-05:00,203.97,205.14,22,25.739999999999725,3.857683676,21.882316323999724,381,0.8239502207038335,1.3865718583344573,eod_win
BA,short,2026-02-18 09:36:00-05:00,2026-02-18 15:55:00-05:00,242.77,239.56,18,57.78000000000014,3.720109932,54.05989006800014,380,0.471524423367738,4.361791417942831,eod_win
GM,long,2026-02-18 09:57:00-05:00,2026-02-18 15:55:00-05:00,82.5125,83.505,54,53.5949999999996,3.853131471,49.741868528999596,359,0.970730630823344,4.102517631048415,eod_win
BAC,long,2026-02-18 09:41:00-05:00,2026-02-18 15:55:00-05:00,53.26,53.36,84,8.40000000000012,3.8592990240000002,4.540700976000119,375,0.857019206090992,0.6751984044542417,eod_win
OXY,long,2026-02-18 11:40:00-05:00,2026-02-18 15:55:00-05:00,46.92,47.13,95,19.95000000000008,4.07992605,15.870073950000082,256,1.2843183895214176,1.3683867572241362,eod_win
ABBV,short,2026-02-18 09:36:00-05:00,2026-02-18 15:55:00-05:00,231.287,228.725,19,48.678000000000225,3.7453775384000005,44.932622461600225,380,0.5868226333874491,3.6186912476042865,eod_win
COST,short,2026-02-18 13:06:00-05:00,2026-02-18 15:55:00-05:00,1004.72,998.18,4,26.16000000000031,3.42869048,22.73130952000031,170,0.5961752560874735,2.6861337114520185,eod_win
DIS,long,2026-02-18 09:38:00-05:00,2026-02-18 15:55:00-05:00,106.9,107.445,42,22.889999999999475,3.8652092220000003,19.024790777999474,378,0.4492584146341587,1.3869123240421963,eod_win
MU,long,2026-02-18 09:43:00-05:00,2026-02-18 15:55:00-05:00,404.67,419.64,11,164.66999999999967,3.882689998,160.78731000199966,373,0.48587531146840046,4.742116210478699,eod_win
W,long,2026-02-18 09:41:00-05:00,2026-02-18 15:55:00-05:00,89.61,91.555,50,97.25000000000037,3.8917193500000002,93.35828065000037,375,2.4906932599877143,3.009108846791921,eod_win
GM,short,2026-02-19 09:35:00-05:00,2026-02-19 09:35:00-05:00,82.8797,83.22,54,-18.376199999999955,3.85503038964,-22.231230389639954,1,0.6127353105729196,-1.422924265524179,stop_loss
GS,short,2026-02-19 09:36:00-05:00,2026-02-19 09:36:00-05:00,921.24,924.9204884615385,4,-14.721953846154065,3.1604778278553853,-17.88243167400945,1,0.6000843010433543,-1.0000000000000147,stop_loss
CRM,short,2026-02-19 09:35:00-05:00,2026-02-19 09:36:00-05:00,183.75,184.70387923076922,24,-22.893101538461224,3.790957668838154,-26.684059207299377,2,0.8040778817076455,-0.9999999999999867,stop_loss
CVX,long,2026-02-19 09:37:00-05:00,2026-02-19 09:37:00-05:00,186.5913,186.21,24,-9.151199999999562,3.8355935073600005,-12.986793507359563,1,1.2949855506529968,-1.0098892501772005,stop_loss
PFE,short,2026-02-19 09:36:00-05:00,2026-02-19 09:37:00-05:00,27.105,27.175396923076924,166,-11.68588923076937,6.945605175720616,-18.631494406489985,2,0.6685265220987108,-1.0000000000000109,stop_loss
ABBV,short,2026-02-19 09:35:00-05:00,2026-02-19 09:37:00-05:00,226.5,227.22249076923077,19,-13.727324615384703,3.694255149470462,-17.421579764855164,3,0.4429247229254835,-1.000000000000006,stop_loss
FSLR,short,2026-02-19 09:36:00-05:00,2026-02-19 09:37:00-05:00,237.5,238.69176,18,-21.451679999999783,3.672843028704,-25.12452302870378,2,0.456924276478016,-0.9999999999999898,stop_loss
COST,long,2026-02-19 09:38:00-05:00,2026-02-19 09:38:00-05:00,997.01,994.5663507692308,4,-9.774596923076842,3.409313451436308,-13.18391037451315,1,0.9320790637773672,-0.9999999999999903,stop_loss
MARA,short,2026-02-19 09:36:00-05:00,2026-02-19 09:39:00-05:00,7.33,7.414983846153846,614,-52.18008153846139,25.01553307826677,-77.19561461672816,4,0.565506038598328,-0.9999999999999969,stop_loss
COIN,short,2026-02-19 09:35:00-05:00,2026-02-19 09:39:00-05:00,161.25,162.6376923076923,27,-37.46769230769223,3.750061178769231,-41.21775348646146,5,0.35883228858250255,-0.9999999999999981,stop_loss
TSLA,short,2026-02-19 09:36:00-05:00,2026-02-19 09:39:00-05:00,404.46,406.01883769230767,11,-17.1472146153846,3.8176033144124615,-20.96481792979706,4,0.68808960889107,-0.9999999999999983,stop_loss
SMCI,long,2026-02-19 09:39:00-05:00,2026-02-19 09:40:00-05:00,31.7,31.467923076923075,141,-32.72284615384634,5.934417624876923,-38.65726377872326,2,2.412413429623647,-1.0000000000000058,stop_loss
MSFT,short,2026-02-19 09:35:00-05:00,2026-02-19 09:40:00-05:00,398.77,399.85862307692304,11,-11.974853846153621,3.7618385744753846,-15.736692420629007,6,0.38326769916827746,-0.999999999999981,stop_loss
W,long,2026-02-19 09:40:00-05:00,2026-02-19 09:40:00-05:00,80.8,79.665,55,-62.4249999999995,3.793840985000001,-66.2188409849995,1,10.54402975239367,-1.5977571842223106,stop_loss
AMD,long,2026-02-19 09:36:00-05:00,2026-02-19 09:41:00-05:00,200.95,199.56719538461536,22,-30.421701538461832,3.7768116360818462,-34.19851317454368,6,0.34037631120717426,-1.0000000000000095,stop_loss
XOM,long,2026-02-19 09:41:00-05:00,2026-02-19 09:41:00-05:00,153.38,152.86,29,-15.079999999999472,3.8089026880000008,-18.888902687999472,1,0.9569577425314421,-1.2879870439172643,stop_loss
TGT,long,2026-02-19 09:44:00-05:00,2026-02-19 09:44:00-05:00,115.895,115.5291923076923,38,-13.900692307692509,3.774740239830769,-17.67543254752328,1,0.8001452513084458,-1.0000000000000149,stop_loss
RIOT,long,2026-02-19 09:39:00-05:00,2026-02-19 09:45:00-05:00,15.43,15.285884615384616,291,-41.937576923076804,11.98509736336154,-53.922674286438344,7,0.7267026179244178,-0.9999999999999974,stop_loss
NFLX,long,2026-02-19 09:44:00-05:00,2026-02-19 09:48:00-05:00,78.25,77.987,57,-14.991000000000298,3.8287007502000003,-18.8197007502003,5,0.4027967802297812,-1.0000000000000198,stop_loss
RIVN,short,2026-02-19 09:47:00-05:00,2026-02-19 09:48:00-05:00,15.58,15.697098461538461,287,-33.60725846153835,11.82483145778523,-45.43208991932358,2,0.6741585790501367,-0.9999999999999966,stop_loss
OXY,long,2026-02-19 09:48:00-05:00,2026-02-19 09:48:00-05:00,51.73,51.54,86,-16.339999999999804,3.8279379159999998,-20.167937915999804,1,6.71669013372032,-1.0338837613277125,stop_loss
NVDA,short,2026-02-19 09:35:00-05:00,2026-02-19 09:54:00-05:00,186.51,187.22973076923077,24,-17.273538461538692,3.8452285637538464,-21.118767025292538,20,0.5150136896837739,-1.0000000000000127,stop_loss
INTC,short,2026-02-19 09:41:00-05:00,2026-02-19 09:56:00-05:00,44.1,44.389324615384616,101,-29.22178615384611,4.321992325655077,-33.543778479501185,16,0.7968754684405273,-0.9999999999999984,stop_loss
MU,short,2026-02-19 09:41:00-05:00,2026-02-19 09:56:00-05:00,411.22,414.10635692307693,10,-28.86356923076903,3.534066154916923,-32.39763538568595,16,0.662181397952489,-0.9999999999999928,stop_loss
AMZN,long,2026-02-19 09:56:00-05:00,2026-02-19 09:59:00-05:00,205.0,204.17808,21,-17.26032000000012,3.682946035104,-20.943266035104124,4,0.44340274632922433,-1.0000000000000067,stop_loss
AAPL,long,2026-02-19 09:53:00-05:00,2026-02-19 10:00:00-05:00,264.3191,263.5992153846154,16,-11.518153846153837,3.6188072851446154,-15.136961131298452,8,0.43051342432523965,-0.9999999999999991,stop_loss
ROKU,long,2026-02-19 09:53:00-05:00,2026-02-19 10:09:00-05:00,90.4999,89.93240461538461,49,-27.80727384615382,3.798526055808616,-31.605799901962435,17,0.35525198711444655,-0.9999999999999994,stop_loss
MRNA,short,2026-02-19 09:35:00-05:00,2026-02-19 10:10:00-05:00,46.26,46.60395769230769,97,-33.36389615384592,4.1626209483130765,-37.526517102159005,36,0.6357790977416409,-0.9999999999999929,stop_loss
META,long,2026-02-19 09:41:00-05:00,2026-02-19 10:12:00-05:00,642.37,640.2749076923077,6,-12.57055384615387,3.2942849490646156,-15.864838795218487,32,0.4631942120948872,-1.000000000000001,stop_loss
JPM,short,2026-02-19 10:07:00-05:00,2026-02-19 10:17:00-05:00,305.925,306.82430692307696,14,-12.59029692307729,3.674526149023693,-16.26482307210098,11,0.7178633761744256,-1.0000000000000286,stop_loss
BA,short,2026-02-19 10:15:00-05:00,2026-02-19 10:18:00-05:00,234.21,234.99,19,-14.820000000000022,3.8200594400000005,-18.640059440000023,4,1.5508405199376316,-1.039555390156212,stop_loss
BAC,long,2026-02-19 10:20:00-05:00,2026-02-19 10:26:00-05:00,52.67,52.515049230769236,84,-13.015864615384316,3.807733781117539,-16.823598396501854,7,3.1598867290633854,-0.999999999999977,stop_loss
AFRM,long,2026-02-19 09:55:00-05:00,2026-02-19 12:30:00-05:00,50.51,50.105052307692304,88,-35.63539692307705,3.8170105051963077,-39.45240742827336,156,1.2013362822804974,-1.0000000000000033,stop_loss
SLB,short,2026-02-19 13:29:00-05:00,2026-02-19 13:45:00-05:00,51.33,51.493115384615386,86,-14.027923076923358,3.8114966734923077,-17.839419750415665,17,1.0057418274529752,-1.0000000000000198,stop_loss
SOFI,short,2026-02-19 12:48:00-05:00,2026-02-19 15:43:00-05:00,19.07,19.191276923076924,233,-28.257523076923125,9.645189595141538,-37.90271267206466,176,0.6886104727783577,-1.0000000000000016,stop_loss
ENPH,short,2026-02-19 09:41:00-05:00,2026-02-19 15:55:00-05:00,44.9001,44.35,99,54.45990000000005,4.23850212522,50.22139787478005,375,0.1523865777014616,1.2763158834069843,eod_win
SHOP,long,2026-02-19 09:53:00-05:00,2026-02-19 15:55:00-05:00,121.7899,123.735,36,70.02359999999987,3.79323187992,66.23036812007989,363,0.4815342103060727,1.8513233517589747,eod_win
DIS,short,2026-02-19 09:35:00-05:00,2026-02-19 15:55:00-05:00,106.71,106.035,42,28.34999999999988,3.8364610619999997,24.513538937999883,381,0.5199146727873519,1.7055493034944744,eod_win
ADBE,short,2026-02-19 09:35:00-05:00,2026-02-19 15:55:00-05:00,262.305,259.12,17,54.14500000000004,3.7977594550000005,50.347240545000034,381,0.548736259052997,2.9148228297399954,eod_win
MARA,long,2026-02-20 09:35:00-05:00,2026-02-20 09:35:00-05:00,7.9599,7.875136153846154,560,-47.4677538461539,22.83243984284308,-70.30019368899697,1,0.5861984801078539,-1.0000000000000007,stop_loss
ROKU,short,2026-02-20 09:35:00-05:00,2026-02-20 09:36:00-05:00,88.0,88.56472615384615,50,-28.236307692307605,3.7933194924307694,-32.029627184738374,2,0.3393794510155728,-0.9999999999999974,stop_loss
COST,short,2026-02-20 09:35:00-05:00,2026-02-20 09:36:00-05:00,978.71,980.9302646153847,4,-8.881058461538487,3.3546644208098466,-12.235722882348334,2,1.4101440506729594,-1.000000000000001,stop_loss
DIS,short,2026-02-20 09:35:00-05:00,2026-02-20 09:36:00-05:00,104.6723,105.01033538461539,42,-14.197486153846,3.7814377195366156,-17.978923873382616,2,0.6550606966871121,-0.9999999999999895,stop_loss
WMT,short,2026-02-20 09:35:00-05:00,2026-02-20 09:37:00-05:00,122.11,122.51123,36,-14.444279999999935,3.779314638984,-18.223594638983936,3,2.1606553670710076,-0.999999999999996,stop_loss
MSTR,long,2026-02-20 09:35:00-05:00,2026-02-20 09:39:00-05:00,132.535,131.2873123076923,33,-41.17369384615387,3.735441111772616,-44.90913495792648,5,0.8355013263466637,-1.0000000000000007,stop_loss
MRNA,long,2026-02-20 09:35:00-05:00,2026-02-20 09:40:00-05:00,49.69,49.36723461538461,89,-28.72611923076945,3.8346354098853848,-32.560754640654835,6,0.8803693904187673,-1.0000000000000075,stop_loss
COIN,long,2026-02-20 09:35:00-05:00,2026-02-20 09:43:00-05:00,169.2,167.79873076923076,26,-36.43299999999999,3.7570014825999998,-40.190001482599996,9,0.5288320288394792,-1.0,stop_loss
HOOD,long,2026-02-20 09:35:00-05:00,2026-02-20 09:46:00-05:00,77.6,76.95753692307692,57,-36.62039538461549,3.7877477148544614,-40.40814309946995,12,0.6183305362723176,-1.0000000000000036,stop_loss
AMD,long,2026-02-20 09:35:00-05:00,2026-02-20 09:51:00-05:00,201.58,200.2638107692308,22,-28.956163076922962,3.7892972094356927,-32.74546028635866,17,0.4817277296505935,-0.9999999999999961,stop_loss
MU,long,2026-02-20 09:36:00-05:00,2026-02-20 09:51:00-05:00,424.2299,421.4743892307692,10,-27.555107692307956,3.621242949329231,-31.176350641637185,16,0.7356882892056312,-1.0000000000000093,stop_loss
AAPL,long,2026-02-20 09:36:00-05:00,2026-02-20 09:54:00-05:00,259.44,258.75623076923074,17,-11.624076923077382,3.774277907892308,-15.39835483096969,19,1.136496392170892,-1.00000000000004,stop_loss
NVDA,long,2026-02-20 09:35:00-05:00,2026-02-20 09:56:00-05:00,188.02,187.31456,23,-16.22512000000023,3.700702869664001,-19.92582286966423,22,1.0722035774152718,-1.0000000000000135,stop_loss
SMCI,long,2026-02-20 09:35:00-05:00,2026-02-20 09:57:00-05:00,31.82,31.593038461538463,140,-31.774615384615288,5.893283545692308,-37.667898930307594,23,0.4753484898552873,-0.9999999999999972,stop_loss
GM,short,2026-02-20 09:56:00-05:00,2026-02-20 09:59:00-05:00,80.645,80.88415538461538,55,-13.153546153846278,3.818879497044616,-16.972425650890894,4,1.1666616011991169,-1.0000000000000082,stop_loss
BAC,short,2026-02-20 09:54:00-05:00,2026-02-20 10:00:00-05:00,52.135,52.29087384615384,85,-13.249276923076856,3.8254580506676925,-17.074734973744548,7,1.516152952899124,-0.9999999999999947,stop_loss
OXY,long,2026-02-20 10:00:00-05:00,2026-02-20 10:00:00-05:00,51.87,51.685,85,-15.72499999999959,3.793790465,-19.51879046499959,1,1.536482786231323,-1.01239712908587,stop_loss
SOFI,short,2026-02-20 09:39:00-05:00,2026-02-20 10:01:00-05:00,18.91,19.028546153846154,235,-27.858346153846156,9.725872522023078,-37.58421867586924,23,0.5375088897674735,-1.0,stop_loss
LYFT,short,2026-02-20 09:35:00-05:00,2026-02-20 10:01:00-05:00,13.67,13.751746153846154,326,-26.64924615384632,13.396749801043077,-40.0459959548894,27,0.5068150988392638,-1.0000000000000064,stop_loss
C,short,2026-02-20 09:57:00-05:00,2026-02-20 10:01:00-05:00,114.41,114.84624307692307,38,-16.577236923076924,3.739497189955692,-20.316734113032616,5,1.193171146934532,-0.9999999999999998,stop_loss
WFC,short,2026-02-20 09:59:00-05:00,2026-02-20 10:01:00-05:00,86.76,87.06907615384615,51,-15.762883846153613,3.8095000177093854,-19.572383863863,3,1.5718169366105221,-0.9999999999999855,stop_loss
ABBV,long,2026-02-20 10:01:00-05:00,2026-02-20 10:01:00-05:00,225.75,225.05208615384615,19,-13.260363076923198,3.6705175166756927,-16.93088059359889,1,1.045019930651071,-1.0000000000000089,stop_loss
INTC,short,2026-02-20 10:00:00-05:00,2026-02-20 10:01:00-05:00,43.42,43.68932461538461,102,-27.471110769230407,4.3608712008793855,-31.83198197010979,2,0.9225840587909079,-0.999999999999987,stop_loss
RIVN,short,2026-02-20 09:51:00-05:00,2026-02-20 10:02:00-05:00,15.17,15.288790769230769,293,-34.8056953846152,12.065375034331694,-46.87107041894689,12,0.49373581421162244,-0.9999999999999943,stop_loss
GOOG,long,2026-02-20 09:35:00-05:00,2026-02-20 10:05:00-05:00,308.88,307.8019615384615,14,-15.092538461538766,3.6980796040461543,-18.79061806558492,31,1.0839571617275183,-1.0000000000000202,stop_loss
